GEOID,Submarket
13089023411,Grant Park/East Atlanta/Panthersville
13089021604,Northlake
13089023112,Avondale Estates/East Belvedere Park
13089023114,Avondale Estates/East Belvedere Park
13121007603,Oakland
13121007604,Oakland
13121007703,Cascade Springs
13089021213,Sandy Springs/Dunwoody
13089021301,West Chamblee
13089023504,Chandler-McAfee/West Belvedere Park
13089023505,Chandler-McAfee/West Belvedere Park
13089023506,Chandler-McAfee/West Belvedere Park
13121011306,College Park/Hartsfield-Jackson International
13121009501,Haynes Manor/Peachtree Hills
13089020700,Chandler-McAfee/West Belvedere Park
13067031114,North Vinings
13067031212,Buckhead
13067031216,North Vinings
13067030354,Sandy Springs/Dunwoody
13121010212,North Buckhead
13121010115,North Buckhead
13063040306,Forest Park
13067031221,Rhyne
13067031122,North Vinings
13067031219,Buckhead
13067031121,North Vinings
13067031220,Rhyne
13067031215,Rhyne
13067030355,Marietta SE
13067030356,Marietta SE
13067030353,Sandy Springs/Dunwoody
13067031213,Rhyne
13067031217,North Vinings
13067031214,Rhyne
13067030352,Sandy Springs/Dunwoody
13067030351,Sandy Springs/Dunwoody
13067031218,Buckhead
13063040308,College Park/Hartsfield-Jackson International
13063040204,West Riverdale
13063040521,East Riverdale
13063040203,West Riverdale
13063040522,East Riverdale
13063040523,East Riverdale
13067030413,Marietta SE
13067030414,Marietta SE
13063040519,East Riverdale
13063980000,College Park/Hartsfield-Jackson International
13067030344,Marietta SE
13067030345,Marietta SE
13067031113,North Vinings
13121011100,East Point/Hapeville
13121011202,East Point/Hapeville
13121001802,Midtown South
13121002801,Martin Luther King Historic District
13121001801,Midtown South
13121002802,Martin Luther King Historic District
13121011902,Martin Luther King Historic District
13121011307,College Park/Hartsfield-Jackson International
13121010801,East Point/Hapeville
13121010802,East Point/Hapeville
13121001702,Martin Luther King Historic District
13121008702,Bankhead
13121008802,Bankhead
13121007302,Lakewood
13121007711,East Point/Hapeville
13121011203,Oakland
13121001502,Inman Park/Virgina Highlands
13121008801,Bankhead
13121008908,Atlantic Station
13121009002,Buckhead
13121009001,Buckhead
13121007301,Lakewood
13121007707,Cascade Springs
13121007708,Cascade Springs
13121011204,Oakland
13121009106,South Buckhead
13121009202,Lindbergh
13121006702,Lakewood
13121005503,Lakewood
