GEOID,Submarket
13121010540,Union City - Fairburn
13121010537,Union City - Fairburn
13121010532,Union City - Fairburn
13121010307,Union City - Fairburn
13121010517,Union City - Fairburn
13121010520,Union City - Fairburn
13121010306,Union City - Fairburn
13121010124,Sandy Springs
13121010134,Sandy Springs
13255160300,Griffin
13255161000,Griffin
13255160600,Griffin
13255160500,Griffin
13121011659,Duluth
13121010526,Union City - Fairburn
13063040634,Jonesboro
13063040637,McDonough
13063040625,McDonough
13063040425,Stockbridge
13063040419,Stockbridge
13063040536,Jonesboro
13063040535,Jonesboro
13063040530,Jonesboro
13063040631,Jonesboro
13063040528,Jonesboro
13063040636,Jonesboro
13063040638,Jonesboro
13247060408,Conyers
13247060318,Conyers
13247060310,Conyers
13247060311,Conyers
13247060409,Conyers
13247060312,Conyers
13247060204,Conyers
13247060411,Conyers
13113140210,Fayetteville
13113140308,Fayetteville
13113140209,Fayetteville
13113140409,Fayetteville
13113140309,Fayetteville
13113140104,Fayetteville
13121011431,Roswell - Alpharetta
13121011430,Roswell - Alpharetta
13121011438,Roswell - Alpharetta
13121011435,Roswell - Alpharetta
13121011436,Roswell - Alpharetta
13121011507,Roswell - Alpharetta
13121011511,Roswell - Alpharetta
13121011655,Roswell - Alpharetta
13121011641,Roswell - Alpharetta
13121011654,Roswell - Alpharetta
13121011647,Roswell - Alpharetta
13121011643,Roswell - Alpharetta
13121011640,Roswell - Alpharetta
13121011434,Roswell - Alpharetta
13121011636,Roswell - Alpharetta
13121011646,Roswell - Alpharetta
13015960902,Cartersville
13015960802,Cartersville
13015960801,Cartersville
13097080602,Lithia Springs
13121011428,Roswell - Alpharetta
13121011432,Roswell - Alpharetta
13121011639,Roswell - Alpharetta
13121011637,Roswell - Alpharetta
13121011638,Roswell - Alpharetta
13121011650,Roswell - Alpharetta
13255160201,Griffin
13255160102,Griffin
13255160402,Griffin
13255160401,Griffin
13255160701,Griffin
13255161202,Griffin
13255160101,Griffin
13255161201,Griffin
13255160702,Griffin
13255160202,Griffin
13013180206,Winder
13113140410,Fayetteville
13151070405,McDonough
13113140103,Fayetteville
13151070406,McDonough
13089023433,Lithonia - Decatur
13089023434,Lithonia - Decatur
13089021821,Stone Mountain
13089023448,Lithonia - Decatur
13089021916,Stone Mountain
13089023215,Stone Mountain
13089021915,Stone Mountain
13089021824,Stone Mountain
13089021822,Stone Mountain
13089021917,Stone Mountain
13089023324,Stone Mountain
13089023332,Stone Mountain
13089021228,Sandy Springs
13089023321,Lithonia - Decatur
13089022015,Stone Mountain
13089021229,Sandy Springs
13089023442,Lithonia - Decatur
13089023437,Lithonia - Decatur
13089023441,Lithonia - Decatur
13089023216,Stone Mountain
13089023318,Lithonia - Decatur
13089023218,Stone Mountain
13089023430,Lithonia - Decatur
13089023319,Lithonia - Decatur
13089023429,Lithonia - Decatur
13089023439,Lithonia - Decatur
13089023220,Stone Mountain
13089023431,Lithonia - Decatur
13089023222,Stone Mountain
13297110602,Monroe
13297110505,Monroe
13297110508,Monroe
13297110603,Monroe
13297110506,Monroe
13297110601,Monroe
13143010301,Haralson County
13199970501,Meriwether County
13199970502,Meriwether County
13199970802,Meriwether County
13199970702,Meriwether County
13199970801,Meriwether County
13199970701,Meriwether County
13089023325,Stone Mountain
13089023328,Stone Mountain
13089023432,Lithonia - Decatur
13089023436,Lithonia - Decatur
13089023219,Stone Mountain
13089023447,Lithonia - Decatur
13089023435,Lithonia - Decatur
13089023221,Stone Mountain
13089023217,Stone Mountain
13089021823,Stone Mountain
13089023331,Stone Mountain
13089022016,Stone Mountain
13089021914,Stone Mountain
13089023320,Lithonia - Decatur
13089023317,Lithonia - Decatur
13089023440,Lithonia - Decatur
13089023326,Stone Mountain
13089023329,Stone Mountain
13089023323,Stone Mountain
13089023322,Stone Mountain
13089023330,Stone Mountain
13089023438,Lithonia - Decatur
13089023327,Stone Mountain
13057091006,Canton - Woodstock
13057091101,Canton - Woodstock
13149970100,Heard County
13149970200,Heard County
13149970300,Heard County
13113140304,Fayetteville
13113140307,Fayetteville
13113140404,Fayetteville
13113140405,Fayetteville
13113140403,Fayetteville
13113140502,Fayetteville
13113140501,Fayetteville
13113140408,Fayetteville
13113140102,Fayetteville
13113140406,Fayetteville
13113140303,Fayetteville
13113140203,Fayetteville
13113140204,Fayetteville
13113140206,Fayetteville
13113140305,Fayetteville
13121010106,Sandy Springs
13013180104,Winder
13013180302,Winder
13013180501,Winder
13013180502,Winder
13013180203,Winder
13013180103,Winder
13013180303,Winder
13013180402,Winder
13121011624,Duluth
13057091001,Canton - Woodstock
13233010500,Polk County
13233010100,Polk County
13233010700,Polk County
13233010300,Polk County
13233010600,Polk County
13233010400,Polk County
13097080505,Douglasville
13097080506,Douglasville
13097080507,Douglasville
13063040614,Jonesboro
13063040518,Jonesboro
13057090905,Canton - Woodstock
13057091013,Canton - Woodstock
13057090909,Canton - Woodstock
13057091104,Canton - Woodstock
13057090906,Canton - Woodstock
13057090910,Canton - Woodstock
13057090806,Canton - Woodstock
13057090908,Canton - Woodstock
13057090709,Canton - Woodstock
13057091014,Canton - Woodstock
13057091010,Canton - Woodstock
13057090706,Canton - Woodstock
13057090907,Canton - Woodstock
13057091107,Canton - Woodstock
13057091108,Canton - Woodstock
13057091007,Canton - Woodstock
13063040410,Stockbridge
13063040409,Stockbridge
13063040407,Stockbridge
13159010502,Monticello
13151070204,McDonough
13151070307,McDonough
13067030603,Kennesaw
13067030257,Kennesaw
13067031416,Austell
13067030111,Kennesaw
13067030243,Kennesaw
13067030907,Kennesaw
13067030260,Kennesaw
13067030261,Kennesaw
13067030240,Kennesaw
13067030246,Kennesaw
13217100600,Covington
13217100202,Covington
13217100400,Covington
13063040606,Jonesboro
13063040609,Jonesboro
13067030507,Kennesaw
13067030506,Kennesaw
13057090101,Canton - Woodstock
13057090606,Canton - Woodstock
13057090605,Canton - Woodstock
13057090710,Canton - Woodstock
13057090703,Canton - Woodstock
13057090301,Canton - Woodstock
13057091009,Canton - Woodstock
13057090504,Canton - Woodstock
13057090202,Canton - Woodstock
13057090705,Canton - Woodstock
13057090201,Canton - Woodstock
13057090402,Canton - Woodstock
13057090808,Canton - Woodstock
13057090911,Canton - Woodstock
13057091011,Canton - Woodstock
13057090912,Canton - Woodstock
13057090805,Canton - Woodstock
13057090708,Canton - Woodstock
13057090303,Canton - Woodstock
13057090807,Canton - Woodstock
13057090603,Canton - Woodstock
13057090810,Canton - Woodstock
13057090505,Canton - Woodstock
13057090503,Canton - Woodstock
13057090809,Canton - Woodstock
13057090302,Canton - Woodstock
13057090604,Canton - Woodstock
13057090507,Canton - Woodstock
13057090506,Canton - Woodstock
13057090102,Canton - Woodstock
13057090103,Canton - Woodstock
13057090704,Canton - Woodstock
13057090401,Canton - Woodstock
13057090707,Canton - Woodstock
13057091106,Canton - Woodstock
13247060403,Conyers
13247060306,Conyers
13247060305,Conyers
13247060101,Conyers
13247060406,Conyers
13247060407,Conyers
13247060201,Conyers
13121011417,Roswell - Alpharetta
13121011416,Roswell - Alpharetta
13121011421,Roswell - Alpharetta
13285961000,LaGrange
13285960300,LaGrange
13285960501,LaGrange
13121011426,Roswell - Alpharetta
