GEOID,submarket
45045003014,Mauldin
45045003009,Simpsonville
45045003012,Simpsonville
45045002813,Five Forks
45045003707,Berea
45045003401,Gantt
45045001205,Overbrook
45045004200,Greenville_Central
45059920700,Laurens
45059920800,Laurens
45059920900,Laurens
45059920600,Laurens
45059920400,Laurens
45045003701,Greenville_North
45045000100,Greenville_Central
45047970202,Greenwood
45001950200,Abbeville
45001950300,Abbeville
45001950600,Abbeville
45001950100,Abbeville
45001950500,Abbeville
45021970203,Cherokee
45021970101,Cherokee
45021970204,Cherokee
45021970102,Cherokee
45021970403,Cherokee
45021970404,Cherokee
45047970102,Greenwood
45047970101,Greenwood
45047970201,Greenwood
45047970301,Greenwood
45047970702,Greenwood
45047970701,Greenwood
45083020601,Spartanburg
45083020701,Spartanburg
45083021403,Spartanburg_North
45083022101,Spartanburg_East
45083021804,Arcadia
45083022304,Spartanburg_North
45083023002,Duncan
45083023405,Spartanburg_West
45083023302,Greer
45083022303,Spartanburg_North
45083023301,Greer
45047970900,Greenwood
45047971000,Greenwood
45087030200,Union
45087030600,Union
45087030700,Union
45087030800,Union
45083020702,Spartanburg_South
45083022007,Spartanburg_West
45083022006,Spartanburg_West
45083022005,Fairforest
45083021402,Spartanburg_North
45083021401,Spartanburg_North
45083021803,Boiling Springs
45083022405,Boiling Springs
45083022404,Boiling Springs
45083023401,Duncan
45083023201,Duncan
45083023202,Spartanburg_West
45083022102,Spartanburg_East
45083023402,Spartanburg_West
45083021200,Spartanburg
45083022003,Spartanburg_South
45083023700,Spartanburg_South
45083022600,Boiling Springs
45083022202,Spartanburg_East
45083021700,Saxon
45083022201,Spartanburg_East
45083022500,Boiling Springs
45047970500,Greenwood
45083020400,Spartanburg
45083020500,Spartanburg
45083020602,Spartanburg
45083020603,Spartanburg
45083021100,Spartanburg
45083021301,Spartanburg
45083021302,Spartanburg
45083020800,Spartanburg
45083020900,Spartanburg
45083021001,Spartanburg
45059920104,Laurens
45059920202,Laurens
45059921001,Laurens
45059920302,Laurens
45073031100,Oconee
45073030100,Oconee
45073031000,Oconee
45073030701,Oconee
45073030500,Oconee
45073030702,Oconee
