GEOID,Submarket
04013610201,Phoenix - Happy Valley
04013815201,Gilbert
04013109401,Phoenix - Maryvale
04013610302,Phoenix - Happy Valley
04013040538,Peoria
04013422652,Mesa - Airport
04013522801,Mesa - Airport
04013610202,Phoenix - Happy Valley
04013112515,Phoenix - Maryvale
04013815203,Gilbert
04013112522,Phoenix - Maryvale
04013814802,Gilbert
04013816502,Gilbert
04013107001,Phoenix - Maryvale
04013522802,Mesa - Airport
04013107002,Phoenix - Maryvale
04013040539,Peoria
04013816902,Queen Creek
04013113800,Phoenix - Central East
04013112523,Phoenix - Maryvale
04013010103,Maricopa County - East
04021002400,Pinal County - East
04013106400,Phoenix - East Camelback Village
04013112900,Phoenix - Central City
04013113000,Phoenix - Downtown
04013113202,Phoenix - Central City
04013113601,Phoenix - Central East
04013421202,Mesa - West
04013319902,Tempe - South
04013319903,Tempe - South
04013319904,Tempe - South
04013319905,Tempe - South
04013106600,Phoenix - East Uptown
04013108200,Phoenix - East Camelback Village
04013111000,Phoenix - East Camelback Village
04013113602,Phoenix - Central East
04013113900,Phoenix - Central City
04013114000,Phoenix - Central City
04013114100,Phoenix - Downtown
04013114200,Phoenix - Downtown
04013114302,Phoenix - Central City
04013319906,Tempe - South
04013319910,Tempe - South
04013320001,Tempe - South
04013319908,Tempe - South
04013319909,Tempe - South
04013320007,Tempe - South
04013071909,Peoria
04013071910,Peoria
04013103216,Phoenix - Paradise Valley Village
04013103217,Phoenix - Paradise Valley Village
04013103302,Phoenix - Paradise Valley West
04013103303,Phoenix - Paradise Valley West
04013103304,Phoenix - Paradise Valley West
04013103305,Phoenix - Paradise Valley West
04013103306,Phoenix - Paradise Valley West
04013103400,Phoenix - Paradise Valley West
04013108400,Phoenix - East Camelback Village
04013108601,Phoenix - Midtown
04013108602,Phoenix - Midtown
04013108802,Phoenix - Midtown
04013108901,Phoenix - Midtown
04013111501,Phoenix - Central East
04013111502,Phoenix - Central East
04013111601,Phoenix - Central East
04013111602,Phoenix - Midtown
04013111700,Phoenix - Midtown
04013114401,Phoenix - Maryvale
04013114402,Phoenix - Central City
04013114500,Phoenix - Maryvale
04013114600,Phoenix - Maryvale
04013114800,Phoenix - Central City
04013114900,Phoenix - Central City
04013217300,Scottsdale - South
04013217400,Scottsdale - South
04013103502,Phoenix - Paradise Valley West
04013103604,Phoenix - Deer Valley
04013103501,Phoenix - Paradise Valley West
04013103605,Phoenix - North Mountain Village
04013103606,Phoenix - Paradise Valley West
04013103607,Phoenix - Paradise Valley West
04013108902,Phoenix - Midtown
04021000215,Queen Creek
04021000316,Apache Junction
04021000802,Eloy
04021000307,Apache Junction
04021000604,Eloy
04021002001,Eloy
04021001303,Casa Grande
04021002300,Pinal County - East
04021941300,Maricopa - East
04021000204,Queen Creek
04013115900,Phoenix - South
04013109300,Phoenix - Maryvale
04013109500,Phoenix - Maryvale
04013109601,Phoenix - Maryvale
04013109602,Phoenix - Maryvale
04013109603,Phoenix - Maryvale
04013115200,Phoenix - South
04013115300,Phoenix - South
04013115500,Phoenix - South
04013115600,Phoenix - South
04013116000,Phoenix - South
04013116100,Phoenix - South
04013116202,Phoenix - South
04013217600,Scottsdale - South
04013217800,Scottsdale - South
04013217900,Scottsdale - South
04013218000,Scottsdale - South
04013218300,Scottsdale - South
04013061401,Avondale
04013103611,Phoenix - Paradise Valley West
04013103612,Phoenix - Deer Valley
04013103614,Phoenix - North Mountain Village
04013103615,Phoenix - Sunnyslope
04013103900,Phoenix - North Mountain Village
04013103609,Phoenix - North Mountain Village
04013104100,Phoenix - North Mountain Village
04013093105,Glendale - South
04013040516,Buckeye
04013050609,Buckeye
04013040528,Surprise
04013050604,Buckeye
04013109900,Phoenix - Maryvale
04013061014,Avondale
04013061029,Surprise
04013061036,Surprise
04013082017,Phoenix - Maryvale
04013082205,Phoenix - Maryvale
04013104401,Phoenix - The Village
04013105503,Phoenix - The Village
04013109702,Phoenix - Maryvale
04013109801,Phoenix - Maryvale
04013109704,Phoenix - Maryvale
04013109705,Phoenix - Maryvale
04013010102,Maricopa County - East
04013106801,Phoenix - Maryvale
04013109101,Phoenix - Maryvale
04013216836,Scottsdale - North
04013420213,Mesa - East
04013421002,Mesa - West
04013030402,Maricopa County - East
04013106001,Phoenix - The Village
04013082018,Phoenix - Maryvale
04013108302,Phoenix - East Camelback Village
04013040515,Maricopa County - West
04013420110,Mesa - East
04013616500,Phoenix - Deer Valley
04013817600,Mesa - Airport
04013618000,Glendale - North
04013618700,Phoenix - Deer Valley
04013810200,Chandler
04013810700,Chandler
04013116730,Phoenix - Ahwatukee Foothills
04013116733,Phoenix - Ahwatukee Foothills
04013817200,Queen Creek
04013616300,Phoenix - Deer Valley
04013723306,Goodyear
04013723305,Maricopa County - West
04013610100,Phoenix - Happy Valley
04013610500,Phoenix - Happy Valley
04013610600,Phoenix - Happy Valley
04013216843,Scottsdale - North
04013610800,Peoria
04013815800,Gilbert
04013216849,Scottsdale - North
04013111900,Phoenix - Midtown
04013613100,Phoenix - Happy Valley
04013420113,Mesa - East
04013617100,Phoenix - Paradise Valley Village
04013723304,Goodyear
04013723307,Goodyear
04013813600,Chandler
04013422634,Mesa - East
04013816600,Queen Creek
04013615400,Peoria
04013522903,Chandler
04013614700,Phoenix - Deer Valley
04013614800,Phoenix - Deer Valley
04013116205,Phoenix - South
04013111800,Phoenix - Midtown
04013112201,Phoenix - Maryvale
04013112202,Phoenix - Maryvale
04013116203,Phoenix - South
04013116204,Phoenix - South
04013116300,Phoenix - South
04013104206,Phoenix - The Village
04013116400,Phoenix - South
04013116703,Phoenix - South
04013318400,Tempe - North
04013318700,Tempe - North
04013104204,Phoenix - North Mountain Village
04013104205,Phoenix - The Village
04013104223,Glendale - North
04013104212,Phoenix - North Mountain Village
04013104214,Glendale - North
04013104217,Glendale - North
04021000309,Apache Junction
04021001704,Maricopa - West
04021001707,Maricopa - West
04021001706,Maricopa - West
04013116707,Phoenix - Ahwatukee Foothills
04013116708,Phoenix - Ahwatukee Foothills
04013116709,Phoenix - Ahwatukee Foothills
04013116710,Phoenix - Ahwatukee Foothills
04013116711,Phoenix - Ahwatukee Foothills
04013116712,Phoenix - Ahwatukee Foothills
04021000603,Eloy
04013082007,Phoenix - Maryvale
04013071911,Peoria
04013082008,Phoenix - Maryvale
04013082009,Phoenix - Maryvale
04013092713,Glendale - South
04013092900,Glendale - South
04013104222,Glendale - South
04013107500,Phoenix - West Uptown
04013104218,Phoenix - North Mountain Village
04013104224,Glendale - North
04013104225,Phoenix - Deer Valley
04013104227,Glendale - South
04013104219,Phoenix - North Mountain Village
04013104221,Glendale - South
04013104801,Phoenix - Paradise Valley West
04013104802,Phoenix - Paradise Valley West
04013104900,Phoenix - Paradise Valley West
04013105102,Phoenix - East Camelback Village
04013115801,Phoenix - South
04013107102,Phoenix - Maryvale
04013107201,Phoenix - Maryvale
04013107700,Phoenix - East Camelback Village
04013107800,Phoenix - East Camelback Village
04013111100,Phoenix - East Camelback Village
04013111201,Phoenix - Central East
04013111202,Phoenix - Central East
04013116713,Phoenix - Ahwatukee Foothills
04013116714,Phoenix - Ahwatukee Foothills
04013116715,Phoenix - Ahwatukee Foothills
04013116717,Phoenix - Ahwatukee Foothills
04013116718,Phoenix - Ahwatukee Foothills
