GEOID,submarket
13247060315,Conyers
13247060203,Conyers
13247060103,Conyers
13247060313,Conyers
13247060317,Conyers
13247060314,Conyers
13013180108,Winder
13013180107,Winder
13013180105,Winder
13013180301,Winder
13013180204,Winder
13013180503,Winder
13013180401,Winder
13013180106,Winder
13217100507,Covington
13217100802,Covington
13217100904,Covington
13217100203,Covington
13217100102,Covington
13217100505,Covington
13217100301,Covington
13217100702,Covington
13217100101,Covington
13217100701,Covington
13217100801,Covington
13217100204,Covington
13217100302,Covington
13217100905,Covington
13217100504,Covington
13217100506,Covington
13217100503,Covington
13045910400,Carrollton
13045910800,Carrollton
13045910900,Carrollton
13045910600,Carrollton
13045910502,Carrollton
13045910101,Villa Rica
13121010107,Sandy Springs
13121011423,Roswell - Alpharetta
13293010401,Thomaston - Barnesville
13293010402,Thomaston - Barnesville
13135050537,Duluth
13297110400,Monroe
13297110200,Monroe
13121010533,Union City - Fairburn
13121011512,Roswell - Alpharetta
13121010215,Sandy Springs
13121011657,Roswell - Alpharetta
13121011653,Roswell - Alpharetta
13121011629,Duluth
13121010216,Sandy Springs
13121010217,Sandy Springs
13121011649,Duluth
13121010315,Union City - Fairburn
13121010539,Union City - Fairburn
13121010525,Union City - Fairburn
13121010528,Union City - Fairburn
13121007809,Sandtown
13121010527,Union City - Fairburn
13121007810,Sandtown
13121010540,Union City - Fairburn
13121010537,Union City - Fairburn
13121010532,Union City - Fairburn
13121010307,Union City - Fairburn
13121010517,Union City - Fairburn
13121010520,Union City - Fairburn
13121010306,Union City - Fairburn
13121010124,Sandy Springs
13121010134,Sandy Springs
13255160300,Griffin
13255161000,Griffin
13255160600,Griffin
13255160500,Griffin
13121011659,Duluth
13121010526,Union City - Fairburn
13063040634,Jonesboro
13063040637,McDonough
13063040625,McDonough
13063040425,Stockbridge
13063040419,Stockbridge
13063040536,Jonesboro
13063040535,Jonesboro
13063040530,Jonesboro
13063040631,Jonesboro
13063040528,Jonesboro
13063040636,Jonesboro
13063040638,Jonesboro
13247060408,Conyers
13247060318,Conyers
13247060310,Conyers
13247060311,Conyers
13247060409,Conyers
13247060312,Conyers
13247060204,Conyers
13247060411,Conyers
13113140210,Fayetteville
